//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4474
-6.70775005,-8.16175001,-1.58300000,77,73,25,2.000000,1.000000,210.474009,24029.000000,0.000000
-6.70699999,-8.16625001,-1.58025002,87,82,26,2.000000,1.000000,210.453455,22871.000000,0.000000
-6.70399997,-8.16500001,-1.57550000,119,112,43,2.000000,1.000000,210.432901,21451.000000,0.000000
-6.70175001,-8.16574999,-1.57375001,135,128,45,2.000000,1.000000,210.412348,10136.000000,0.000000
-6.70874998,-8.15725001,-1.57349997,105,92,32,2.000000,1.000000,210.494547,37311.000000,0.000000
-6.70749995,-8.16124999,-1.58050000,87,81,32,2.000000,1.000000,210.473993,28857.000000,0.000000
-6.70125005,-8.16375001,-1.57749998,122,115,41,2.000000,1.000000,210.412348,15531.000000,0.000000
-6.70475003,-8.15850001,-1.58125000,102,95,39,2.000000,1.000000,210.453455,27502.000000,0.000000
-6.70699999,-8.15975001,-1.57850003,91,84,31,2.000000,1.000000,210.473993,31500.000000,0.000000
-6.70475003,-8.15850001,-1.57875001,102,95,34,2.000000,1.000000,210.453455,28005.000000,0.000000
-6.70699999,-8.15925001,-1.57600003,95,86,26,2.000000,1.000000,210.473993,31828.000000,0.000000
-6.70125005,-8.16449999,-1.57174998,134,128,40,2.000000,1.000000,210.412348,24575.000000,0.000000
-6.70450005,-8.15800001,-1.57324999,119,111,39,2.000000,1.000000,210.453440,34646.000000,0.000000
-6.70599994,-8.15624999,-1.57225000,147,137,69,2.000000,1.000000,210.473993,37770.000000,0.000000
-6.70424995,-8.15700000,-1.57125001,119,111,41,2.000000,1.000000,210.453440,37223.000000,0.000000
-6.70224998,-8.15900000,-1.57324999,100,93,14,2.000000,1.000000,210.432886,31194.000000,0.000000
-6.70199999,-8.15775000,-1.57125001,96,88,15,2.000000,1.000000,210.432886,35279.000000,0.000000
-6.70249996,-8.15999999,-1.56475001,126,105,37,2.000000,1.000000,210.432886,26388.000000,0.000000
-6.70025000,-8.16100000,-1.56249999,122,108,40,2.000000,1.000000,210.412332,26519.000000,0.000000
-6.70275006,-8.16150000,-1.56125002,155,138,51,2.000000,1.000000,210.432871,13325.000000,0.000000
-6.71074996,-8.15374999,-1.58600002,71,67,21,2.000000,1.000000,210.515100,34973.000000,0.000000
-6.71100006,-8.15575000,-1.57950001,78,70,23,2.000000,1.000000,210.515100,37267.000000,0.000000
-6.70825002,-8.15525000,-1.58025002,84,76,29,2.000000,1.000000,210.494547,33859.000000,0.000000
-6.70825002,-8.15525000,-1.57749998,96,85,31,2.000000,1.000000,210.494547,34536.000000,0.000000
-6.71074996,-8.15499999,-1.57700001,91,78,28,2.000000,1.000000,210.515100,36634.000000,0.000000
-6.71074996,-8.15575000,-1.57399999,106,91,36,2.000000,1.000000,210.515085,35367.000000,0.000000
-6.71150002,-8.15075000,-1.57424998,89,77,26,2.000000,1.000000,210.535639,32527.000000,0.000000
-6.70525000,-8.15400000,-1.57600003,130,121,53,2.000000,1.000000,210.473993,34012.000000,0.000000
-6.71224997,-8.14474999,-1.57899999,79,73,22,2.000000,1.000000,210.556192,32767.000000,0.000000
-6.71524999,-8.12874999,-1.58025002,90,91,34,2.000000,1.000000,210.617838,27677.000000,0.000000
-6.70749995,-8.12600001,-1.57974999,120,115,30,2.000000,1.000000,210.556177,14395.000000,0.000000
-6.71024999,-8.15249999,-1.57324999,100,83,30,2.000000,1.000000,210.515085,32745.000000,0.000000
-6.71199998,-8.15374999,-1.56975000,86,74,22,2.000000,1.000000,210.535639,25230.000000,0.000000
-6.71074996,-8.15575000,-1.56849998,95,78,26,2.000000,1.000000,210.515085,23461.000000,0.000000
-6.70800004,-8.15475001,-1.57225000,108,95,34,2.000000,1.000000,210.494532,36568.000000,0.000000
-6.70549998,-8.15450000,-1.57025003,118,108,43,2.000000,1.000000,210.473978,34886.000000,0.000000
-6.70074996,-8.15424999,-1.57025003,99,87,19,2.000000,1.000000,210.432886,33772.000000,0.000000
-6.70325002,-8.15350001,-1.57025003,107,96,33,2.000000,1.000000,210.453440,32833.000000,0.000000
-6.70525000,-8.15350001,-1.56800001,116,92,33,2.000000,1.000000,210.473978,27764.000000,0.000000
-6.70350000,-8.15475001,-1.56674998,136,104,35,2.000000,1.000000,210.453424,25143.000000,0.000000
-6.70500001,-8.15325000,-1.56524997,161,135,41,2.000000,1.000000,210.473978,16842.000000,0.000000
-6.70325002,-8.15424999,-1.56424999,174,154,47,2.000000,1.000000,210.453424,13412.000000,0.000000
-6.70150003,-8.16675000,-1.55674999,146,136,42,2.000000,1.000000,210.412317,13019.000000,0.000000
-6.69825003,-8.16050001,-1.57375001,111,105,18,2.000000,1.000000,210.391794,24772.000000,0.000000
-6.69150004,-8.18100001,-1.56024998,85,74,28,2.000000,1.000000,210.289026,13958.000000,0.000000
-6.69224998,-8.17399999,-1.56274997,110,101,48,2.000000,1.000000,210.309580,19791.000000,0.000000
-6.68574998,-8.17625000,-1.55800002,94,86,38,2.000000,1.000000,210.247934,17891.000000,0.000000
-6.68825004,-8.17550000,-1.56050002,95,80,36,2.000000,1.000000,210.268473,21386.000000,0.000000
-6.68449995,-8.17175000,-1.55750000,92,84,30,2.000000,1.000000,210.247919,27262.000000,0.000000
-6.69774994,-8.16875001,-1.57225000,116,109,32,2.000000,1.000000,210.371241,11337.000000,0.000000
-6.69574997,-8.17024999,-1.56975000,110,105,31,2.000000,1.000000,210.350687,19813.000000,0.000000
-6.69300005,-8.16774999,-1.57074999,111,106,41,2.000000,1.000000,210.330133,13937.000000,0.000000
-6.69724998,-8.16574999,-1.57099997,131,124,45,2.000000,1.000000,210.371241,21997.000000,0.000000
-6.69300005,-8.16774999,-1.56824999,99,92,30,2.000000,1.000000,210.330133,16624.000000,0.000000
-6.69700000,-8.16625001,-1.56824999,116,108,35,2.000000,1.000000,210.371241,25667.000000,0.000000
-6.69675002,-8.16475000,-1.56599998,96,88,25,2.000000,1.000000,210.371241,30714.000000,0.000000
-6.69475004,-8.16625001,-1.56875002,109,101,33,2.000000,1.000000,210.350687,21604.000000,0.000000
-6.69449994,-8.16475000,-1.56674998,113,104,44,2.000000,1.000000,210.350687,25951.000000,0.000000
-6.69825003,-8.16050001,-1.57074999,121,114,35,2.000000,1.000000,210.391794,31434.000000,0.000000
-6.69975004,-8.15900000,-1.57174998,152,145,63,2.000000,1.000000,210.412332,32680.000000,0.000000
-6.69850001,-8.16150000,-1.56749999,102,94,21,2.000000,1.000000,210.391779,34012.000000,0.000000
-6.70000002,-8.16050001,-1.56550001,105,90,28,2.000000,1.000000,210.412332,33401.000000,0.000000
-6.69975004,-8.15925001,-1.56875002,121,114,37,2.000000,1.000000,210.412332,35083.000000,0.000000
-6.69399998,-8.17099999,-1.56375002,111,102,45,2.000000,1.000000,210.330133,22216.000000,0.000000
-6.69675002,-8.16550001,-1.56300002,114,109,39,2.000000,1.000000,210.371225,35257.000000,0.000000
-6.69424996,-8.16399999,-1.56450003,108,101,41,2.000000,1.000000,210.350687,33990.000000,0.000000
-6.69249997,-8.16550001,-1.56375002,117,108,49,2.000000,1.000000,210.330133,31850.000000,0.000000
-6.69399998,-8.16399999,-1.56174999,113,105,34,2.000000,1.000000,210.350672,35148.000000,0.000000
-6.69224998,-8.16399999,-1.56174999,115,103,36,2.000000,1.000000,210.330133,36175.000000,0.000000
-6.69924995,-8.16574999,-1.55750000,123,115,33,2.000000,1.000000,210.391779,18262.000000,0.000000
-6.68875000,-8.17050000,-1.56274997,103,89,37,2.000000,1.000000,210.289026,23243.000000,0.000000
-6.69000003,-8.16625001,-1.56375002,114,99,41,2.000000,1.000000,210.309580,29053.000000,0.000000
-6.68724999,-8.16600000,-1.56249999,114,99,40,2.000000,1.000000,210.289026,29796.000000,0.000000
-6.68700001,-8.17125001,-1.55975001,98,85,32,2.000000,1.000000,210.268473,28005.000000,0.000000
-6.68599996,-8.16825001,-1.55849998,116,107,39,2.000000,1.000000,210.268473,32090.000000,0.000000
-6.69025001,-8.16675000,-1.56075000,145,130,65,2.000000,1.000000,210.309580,35039.000000,0.000000
-6.69000003,-8.16649999,-1.55825000,176,158,84,2.000000,1.000000,210.309580,36655.000000,0.000000
-6.68749997,-8.16725000,-1.55900001,132,119,48,2.000000,1.000000,210.289026,34580.000000,0.000000
-6.69899997,-8.16324999,-1.56400000,109,101,33,2.000000,1.000000,210.391779,34668.000000,0.000000
-6.69850001,-8.16199999,-1.56200003,116,108,38,2.000000,1.000000,210.391779,29862.000000,0.000000
-6.69599995,-8.16150000,-1.56200003,121,116,39,2.000000,1.000000,210.371225,34471.000000,0.000000
-6.69350001,-8.16175001,-1.56000000,125,111,37,2.000000,1.000000,210.350672,33510.000000,0.000000
-6.69599995,-8.16225000,-1.55900001,134,125,48,2.000000,1.000000,210.371225,27743.000000,0.000000
-6.69200000,-8.16350000,-1.55924999,141,123,49,2.000000,1.000000,210.330118,35716.000000,0.000000
-6.68424997,-8.17175000,-1.54650002,164,158,74,2.000000,1.000000,210.247904,19070.000000,0.000000
-6.67924997,-8.17950000,-1.55150002,135,126,68,2.000000,1.000000,210.186274,23789.000000,0.000000
-6.67749998,-8.18250000,-1.55050003,197,191,150,2.000000,1.000000,210.165720,15029.000000,0.000000
-6.68350002,-8.17799999,-1.55550002,87,77,31,2.000000,1.000000,210.227381,21167.000000,0.000000
-6.68050000,-8.17375000,-1.55725002,93,81,36,2.000000,1.000000,210.206827,18546.000000,0.000000
-6.68175003,-8.17149999,-1.55575001,105,96,39,2.000000,1.000000,210.227365,28595.000000,0.000000
-6.68025002,-8.17274999,-1.55500000,115,106,49,2.000000,1.000000,210.206827,27197.000000,0.000000
-6.68175003,-8.17175000,-1.55300003,119,112,41,2.000000,1.000000,210.227365,33095.000000,0.000000
-6.68000004,-8.17250000,-1.55225002,106,99,31,2.000000,1.000000,210.206812,33182.000000,0.000000
-6.67700002,-8.17175000,-1.55250000,103,96,30,2.000000,1.000000,210.186274,31238.000000,0.000000
-6.67975006,-8.17175000,-1.54975002,105,98,26,2.000000,1.000000,210.206812,34143.000000,0.000000
-6.67525002,-8.17425000,-1.55175000,125,122,69,2.000000,1.000000,210.165720,23679.000000,0.000000
-6.67500004,-8.18075000,-1.54825001,110,107,54,2.000000,1.000000,210.145166,13303.000000,0.000000
-6.67449996,-8.18000000,-1.54600000,92,89,26,2.000000,1.000000,210.145166,12582.000000,0.000000
-6.68175003,-8.17200001,-1.54725003,157,151,74,2.000000,1.000000,210.227365,29032.000000,0.000000
-6.67774996,-8.17399999,-1.54874998,93,85,20,2.000000,1.000000,210.186258,31107.000000,0.000000
-6.67725000,-8.17200001,-1.54699998,101,93,30,2.000000,1.000000,210.186258,25187.000000,0.000000
-6.68249998,-8.17425000,-1.54350000,173,166,91,2.000000,1.000000,210.227350,17366.000000,0.000000
-6.67975006,-8.17175000,-1.54449999,149,140,73,2.000000,1.000000,210.206812,17934.000000,0.000000
-6.67574999,-8.17599999,-1.54549997,98,91,29,2.000000,1.000000,210.165705,18808.000000,0.000000
-6.67550001,-8.17500000,-1.54874998,95,91,26,2.000000,1.000000,210.165720,23090.000000,0.000000
-6.69724998,-8.16750001,-1.55400001,141,130,37,2.000000,1.000000,210.371225,17563.000000,0.000000
-6.69224998,-8.16449999,-1.55349999,156,141,63,2.000000,1.000000,210.330118,16449.000000,0.000000
-6.69475004,-8.16750001,-1.55175000,153,138,58,2.000000,1.000000,210.350672,16034.000000,0.000000
-6.68650004,-8.16975000,-1.55500000,126,118,40,2.000000,1.000000,210.268473,35367.000000,0.000000
-6.68399999,-8.17075001,-1.55524998,125,117,52,2.000000,1.000000,210.247919,33444.000000,0.000000
-6.69200000,-8.16425001,-1.55625003,145,127,50,2.000000,1.000000,210.330118,28289.000000,0.000000
-6.68774995,-8.16750001,-1.55625003,119,108,26,2.000000,1.000000,210.289026,35891.000000,0.000000
-6.68749997,-8.16649999,-1.55374997,149,139,53,2.000000,1.000000,210.289011,31566.000000,0.000000
-6.69049999,-8.16825001,-1.55199998,130,115,34,2.000000,1.000000,210.309565,21014.000000,0.000000
-6.68599996,-8.16899999,-1.55274998,142,135,52,2.000000,1.000000,210.268473,33160.000000,0.000000
-6.68599996,-8.16825001,-1.55024999,129,123,33,2.000000,1.000000,210.268457,23789.000000,0.000000
-6.69399998,-8.16324999,-1.55674999,145,129,47,2.000000,1.000000,210.350672,26366.000000,0.000000
-6.68949995,-8.16350000,-1.55674999,127,111,32,2.000000,1.000000,210.309565,31784.000000,0.000000
-6.68850002,-8.17075001,-1.54925000,129,121,31,2.000000,1.000000,210.289011,22456.000000,0.000000
-6.68350002,-8.16875001,-1.55325001,139,133,55,2.000000,1.000000,210.247919,34449.000000,0.000000
-6.68150005,-8.17050000,-1.55099999,126,120,43,2.000000,1.000000,210.227365,33160.000000,0.000000
-6.68325004,-8.16725000,-1.55124997,129,124,40,2.000000,1.000000,210.247919,29359.000000,0.000000
-6.67949996,-8.17099999,-1.54750001,149,142,71,2.000000,1.000000,210.206812,29621.000000,0.000000
-7.15199998,-8.21250000,-1.14525002,48,59,40,2.000000,1.000000,214.460230,14745.000000,0.000000
-7.15199998,-8.21250000,-1.14274996,40,48,33,2.000000,1.000000,214.460230,16624.000000,0.000000
-7.15300003,-8.20625000,-1.15000003,49,57,42,2.000000,1.000000,214.480783,19442.000000,0.000000
-7.16125003,-8.19975000,-1.15125006,75,76,70,2.000000,1.000000,214.562983,17738.000000,0.000000
-7.15875003,-8.19800000,-1.15049999,64,65,58,2.000000,1.000000,214.542429,29381.000000,0.000000
-7.15475002,-8.20075001,-1.15375000,42,48,36,2.000000,1.000000,214.501337,23920.000000,0.000000
-7.15449998,-8.19875001,-1.15200000,40,46,35,2.000000,1.000000,214.501337,31522.000000,0.000000
-7.15924999,-8.20500000,-1.14550000,76,77,71,2.000000,1.000000,214.542429,23854.000000,0.000000
-7.15500000,-8.20500000,-1.14724999,39,45,35,2.000000,1.000000,214.501322,34580.000000,0.000000
-7.15949997,-8.20700001,-1.14224999,85,87,82,2.000000,1.000000,214.542414,13369.000000,0.000000
-7.15524998,-8.20700001,-1.14424997,40,45,38,2.000000,1.000000,214.501322,32680.000000,0.000000
-7.15524998,-8.20700001,-1.14175003,71,73,68,2.000000,1.000000,214.501322,29097.000000,0.000000
-7.15274999,-8.20550000,-1.14800005,43,51,36,2.000000,1.000000,214.480783,26760.000000,0.000000
-7.15325001,-8.20875000,-1.14449995,39,45,33,2.000000,1.000000,214.480768,27961.000000,0.000000
-7.16174999,-8.20300000,-1.14774995,85,88,81,2.000000,1.000000,214.562983,14374.000000,0.000000
-7.15725002,-8.20224999,-1.14825004,42,45,38,2.000000,1.000000,214.521875,35083.000000,0.000000
-7.15725002,-8.20325001,-1.14550000,65,67,62,2.000000,1.000000,214.521875,29578.000000,0.000000
-7.15575001,-8.19150000,-1.15700000,48,49,41,2.000000,1.000000,214.521891,31981.000000,0.000000
-7.15750000,-8.18900000,-1.15850001,57,58,50,2.000000,1.000000,214.542429,33226.000000,0.000000
-7.15550003,-8.18775000,-1.16074996,53,56,47,2.000000,1.000000,214.521891,30670.000000,0.000000
-7.15725002,-8.18575000,-1.16199999,57,58,50,2.000000,1.000000,214.542444,33968.000000,0.000000
-7.15949997,-8.18450000,-1.16175001,63,63,54,2.000000,1.000000,214.562983,28922.000000,0.000000
-7.16050002,-8.19425001,-1.15574997,67,67,59,2.000000,1.000000,214.562983,25187.000000,0.000000
-7.15825001,-8.19574999,-1.15375000,56,57,49,2.000000,1.000000,214.542429,32046.000000,0.000000
-7.15599999,-8.19375001,-1.15375000,42,43,35,2.000000,1.000000,214.521875,34209.000000,0.000000
-7.14949998,-8.23225000,-1.12250000,92,102,93,2.000000,1.000000,214.419107,21429.000000,0.000000
-7.15274999,-8.22124999,-1.13500004,68,71,61,2.000000,1.000000,214.460215,23505.000000,0.000000
-7.15875003,-8.21600001,-1.13850003,85,87,82,2.000000,1.000000,214.521875,23439.000000,0.000000
-7.15674999,-8.21799999,-1.13550001,85,87,82,2.000000,1.000000,214.501322,24706.000000,0.000000
-7.15650001,-8.21749999,-1.13325005,68,75,71,2.000000,1.000000,214.501306,22325.000000,0.000000
-7.15250000,-8.21950000,-1.13799994,43,49,35,2.000000,1.000000,214.460215,19638.000000,0.000000
-7.15400002,-8.21475001,-1.13975006,42,48,38,2.000000,1.000000,214.480768,26607.000000,0.000000
-7.15374997,-8.21525001,-1.13725000,79,82,73,2.000000,1.000000,214.480768,27481.000000,0.000000
-7.15250000,-8.21874999,-1.13325005,119,128,117,2.000000,1.000000,214.460215,28682.000000,0.000000
-7.15374997,-8.21525001,-1.13474994,97,107,101,2.000000,1.000000,214.480768,26738.000000,0.000000
-7.15500000,-8.22324999,-1.12725001,56,64,52,2.000000,1.000000,214.480753,25908.000000,0.000000
-7.15099999,-8.22400000,-1.13175004,90,97,85,2.000000,1.000000,214.439661,16361.000000,0.000000
-7.15075001,-8.22249999,-1.13000005,115,125,111,2.000000,1.000000,214.439661,24400.000000,0.000000
-7.14850000,-8.22400000,-1.12774997,96,105,93,2.000000,1.000000,214.419107,14876.000000,0.000000
-7.15024999,-8.22050001,-1.12575000,67,77,66,2.000000,1.000000,214.439646,24728.000000,0.000000
-7.15650001,-8.21775000,-1.13074999,42,49,42,2.000000,1.000000,214.501306,15509.000000,0.000000
-7.15199998,-8.21650000,-1.13175004,120,130,119,2.000000,1.000000,214.460215,28726.000000,0.000000
-7.15000001,-8.21799999,-1.12900000,103,114,100,2.000000,1.000000,214.439661,28332.000000,0.000000
-7.15400002,-8.21650000,-1.13200002,81,91,82,2.000000,1.000000,214.480753,26301.000000,0.000000
-7.15250000,-8.21850001,-1.12850004,71,82,68,2.000000,1.000000,214.460199,28988.000000,0.000000
-7.14750001,-8.21799999,-1.12525003,74,80,73,2.000000,1.000000,214.419092,13740.000000,0.000000
-7.15374997,-8.21600001,-1.12725001,45,52,37,2.000000,1.000000,214.480753,19048.000000,0.000000
-7.15300003,-8.22374999,-1.12449997,46,57,43,2.000000,1.000000,214.460199,23767.000000,0.000000
-7.15000001,-8.21775000,-1.12424999,53,58,49,2.000000,1.000000,214.439646,16121.000000,0.000000
-6.71825001,-8.10475000,-1.56524997,103,117,42,1.000000,1.000000,210.700006,36109.000000,0.000000
-6.71950004,-8.10324999,-1.56349998,105,119,42,2.000000,1.000000,210.720545,33444.000000,0.000000
-6.71899995,-8.10050001,-1.56200003,101,115,38,2.000000,1.000000,210.720545,28769.000000,0.000000
-6.71775004,-8.10250001,-1.56075000,110,124,47,2.000000,1.000000,210.699991,30845.000000,0.000000
-6.71125004,-8.10550000,-1.56349998,109,122,50,1.000000,1.000000,210.638346,37813.000000,0.000000
-6.71325001,-8.10600000,-1.56075000,114,129,52,1.000000,1.000000,210.658899,38141.000000,0.000000
-6.71374998,-8.10725000,-1.55750000,114,130,50,1.000000,1.000000,210.658899,37245.000000,0.000000
-6.71125004,-8.10550000,-1.56075000,105,119,42,1.000000,1.000000,210.638346,37551.000000,0.000000
-6.71125004,-8.10550000,-1.55800002,114,128,49,1.000000,1.000000,210.638346,37333.000000,0.000000
-6.71524999,-8.10274999,-1.56099998,119,136,58,1.000000,1.000000,210.679453,36393.000000,0.000000
-6.70800004,-8.10175001,-1.56000000,121,131,47,1.000000,1.000000,210.617792,38316.000000,0.000000
-6.71775004,-8.11250000,-1.54250001,126,137,61,2.000000,1.000000,210.679422,21408.000000,0.000000
-6.71199998,-8.10849999,-1.55374997,118,131,52,1.000000,1.000000,210.638346,36677.000000,0.000000
-6.71399996,-8.10899999,-1.55099999,110,122,47,2.000000,1.000000,210.658884,34820.000000,0.000000
-6.71249995,-8.11050000,-1.55000000,113,124,44,2.000000,1.000000,210.638330,36437.000000,0.000000
-6.71425006,-8.10974999,-1.54799997,117,128,50,2.000000,1.000000,210.658884,32985.000000,0.000000
-6.71249995,-8.11050000,-1.54725003,115,123,44,2.000000,1.000000,210.638330,35061.000000,0.000000
-6.71500000,-8.11250000,-1.54400002,123,132,56,2.000000,1.000000,210.658884,30626.000000,0.000000
-6.71325001,-8.11450001,-1.54274999,120,127,50,2.000000,1.000000,210.638330,33401.000000,0.000000
-6.72024998,-8.10625001,-1.55650001,106,120,42,2.000000,1.000000,210.720545,21976.000000,0.000000
-6.71849999,-8.10649999,-1.55625003,110,124,47,2.000000,1.000000,210.699991,26585.000000,0.000000
-6.71825001,-8.10524999,-1.55400001,105,116,43,2.000000,1.000000,210.699991,22019.000000,0.000000
-6.72050002,-8.10750001,-1.55325001,112,124,48,2.000000,1.000000,210.720545,15291.000000,0.000000
-6.71775004,-8.10375001,-1.55199998,114,126,50,2.000000,1.000000,210.699991,12255.000000,0.000000
-6.71574995,-8.10550000,-1.55699997,114,131,51,1.000000,1.000000,210.679438,34384.000000,0.000000
-6.71374998,-8.10774999,-1.55424999,116,128,53,2.000000,1.000000,210.658884,35541.000000,0.000000
-6.71524999,-8.10425000,-1.55500000,105,117,45,2.000000,1.000000,210.679438,32614.000000,0.000000
-6.71574995,-8.10550000,-1.55150002,106,118,43,2.000000,1.000000,210.679438,28791.000000,0.000000
-6.70800004,-8.10300001,-1.55674999,122,135,45,1.000000,1.000000,210.617792,38119.000000,0.000000
-6.70749995,-8.10074999,-1.55500000,121,129,39,1.000000,1.000000,210.617792,38163.000000,0.000000
